SO2,NO2,O3,CO,PM10,PM2.5,total_bad
0.011000000000000001,0.032,0.034,0.7,109.0,66.0,0
0.004,0.02,0.01,0.3,32.0,14.0,0
0.009000000000000001,0.053,0.004,0.6,36.0,31.0,0
0.003,0.043,0.002,0.6,28.0,20.0,0
0.008,0.038,0.031,0.3,32.0,17.0,0
0.004,0.055,0.002,1.3,56.0,44.0,0
0.005,0.045,0.005,0.7,78.0,57.0,0
0.003,0.008,0.033,0.4,6.0,3.0,0
0.005,0.013000000000000001,0.054000000000000006,0.3,38.0,21.0,0
0.005,0.079,0.004,1.0,55.0,49.0,0
0.003,0.034,0.031,0.5,33.0,17.0,0
0.005,0.043,0.002,1.0,34.0,28.0,0
0.004,0.043,0.002,0.6,37.0,13.0,0
0.005,0.013999999999999999,0.02,0.4,16.0,8.0,0
0.003,0.015,0.028999999999999998,0.3,21.0,12.0,0
0.003,0.015,0.009000000000000001,0.3,0.0,0.0,0
0.004,0.069,0.002,1.2,46.0,36.0,0
0.004,0.02,0.031,0.6,22.0,12.0,0
0.002,0.013999999999999999,0.035,0.3,20.0,4.0,0
0.002,0.027000000000000003,0.015,0.7,17.0,17.0,0
0.006999999999999999,0.031,0.005,0.3,26.0,10.0,0
0.004,0.022000000000000002,0.013999999999999999,0.3,23.0,14.0,0
0.005,0.013000000000000001,0.04,0.3,17.0,8.0,0
0.003,0.04,0.006,0.7,30.0,23.0,0
0.004,0.051,0.008,0.5,46.0,25.0,0
0.005,0.062,0.01,0.7,58.0,32.0,0
0.006,0.068,0.002,1.1,57.0,48.0,0
0.003,0.018000000000000002,0.049,0.4,26.0,17.0,0
0.005,0.035,0.004,1.0,40.0,13.0,0
0.006,0.025,0.031,0.5,60.0,23.0,0
0.003,0.017,0.035,0.4,28.0,19.0,0
0.003,0.032,0.026000000000000002,0.5,48.0,25.0,0
0.003,0.022000000000000002,0.006,0.2,14.0,5.0,0
0.003,0.016,0.023,0.3,28.0,10.0,0
0.004,0.01,0.02,0.4,26.0,18.0,0
0.005,0.053,0.022000000000000002,0.5,50.0,32.0,0
0.004,0.028999999999999998,0.004,0.4,39.0,32.0,0
0.005,0.035,0.012,0.6,36.0,19.0,0
0.005,0.052000000000000005,0.005,0.6,39.0,22.0,0
0.006,0.045,0.002,0.7,28.0,25.0,0
0.004,0.05,0.012,0.5,44.0,25.0,0
0.003,0.028999999999999998,0.023,0.4,25.0,12.0,0
0.001,0.006999999999999999,0.042,0.2,0.0,0.0,0
0.006999999999999999,0.035,0.01,0.6,43.0,25.0,0
0.003,0.009000000000000001,0.015,0.4,6.0,3.0,0
0.003,0.012,0.024,0.3,8.0,7.0,0
0.003,0.026000000000000002,0.006999999999999999,0.6,26.0,20.0,0
0.004,0.011000000000000001,0.033,0.4,30.0,18.0,0
0.005,0.018000000000000002,0.019,0.4,39.0,25.0,0
0.006,0.013999999999999999,0.025,0.3,27.0,11.0,0
0.005,0.018000000000000002,0.046,0.6,58.0,16.0,0
0.003,0.012,0.011000000000000001,0.3,8.0,1.0,0
0.004,0.019,0.03,0.6,20.0,13.0,0
0.003,0.033,0.018000000000000002,0.4,44.0,25.0,0
0.002,0.01,0.040999999999999995,0.3,6.0,5.0,0
0.004,0.024,0.022000000000000002,0.4,66.0,51.0,0
0.004,0.024,0.043,0.3,24.0,9.0,0
0.003,0.013000000000000001,0.07200000000000001,0.8,44.0,34.0,0
0.003,0.022000000000000002,0.018000000000000002,0.4,16.0,14.0,0
0.002,0.02,0.038,0.5,37.0,10.0,0
0.006,0.048,0.011000000000000001,0.9,139.0,106.0,0
0.009000000000000001,0.055999999999999994,0.002,0.7,45.0,37.0,0
0.006999999999999999,0.018000000000000002,0.023,0.6,117.0,66.0,0
0.006,0.032,0.028999999999999998,0.5,57.0,37.0,0
0.002,0.013999999999999999,0.017,0.2,24.0,17.0,0
0.005,0.042,0.004,1.2,41.0,25.0,0
0.005,0.026000000000000002,0.024,0.3,21.0,8.0,0
0.003,0.006,0.042,0.3,7.0,4.0,0
0.005,0.01,0.012,0.3,37.0,18.0,0
0.005,0.027000000000000003,0.053,0.3,37.0,30.0,0
0.003,0.040999999999999995,0.002,0.7,20.0,33.0,0
0.004,0.012,0.026000000000000002,0.2,9.0,5.0,0
0.003,0.035,0.006999999999999999,0.5,40.0,21.0,0
0.006,0.019,0.03,0.6,61.0,45.0,0
0.004,0.017,0.006,0.6,32.0,21.0,0
0.005,0.021,0.027000000000000003,0.9,56.0,26.0,0
0.003,0.002,0.023,0.1,5.0,3.0,0
0.005,0.018000000000000002,0.04,0.2,26.0,8.0,0
0.004,0.02,0.022000000000000002,0.3,47.0,26.0,0
0.002,0.01,0.049,0.1,13.0,5.0,0
0.004,0.018000000000000002,0.026000000000000002,0.3,42.0,14.0,0
0.003,0.008,0.059000000000000004,0.3,23.0,8.0,0
0.005,0.026000000000000002,0.032,0.6,105.0,60.0,0
0.005,0.027000000000000003,0.026000000000000002,0.4,27.0,19.0,0
0.002,0.006,0.045,0.3,8.0,5.0,0
0.006,0.045,0.002,0.7,45.0,30.0,0
0.004,0.048,0.004,0.8,44.0,33.0,0
0.003,0.013000000000000001,0.05,0.4,36.0,6.0,0
0.005,0.01,0.016,0.2,18.0,12.0,0
0.004,0.006999999999999999,0.055999999999999994,0.3,28.0,30.0,0
0.004,0.053,0.002,0.8,44.0,29.0,0
0.004,0.036000000000000004,0.019,0.5,21.0,14.0,0
0.003,0.031,0.004,0.4,20.0,11.0,0
0.003,0.03,0.021,0.5,53.0,24.0,0
0.002,0.027999999999999997,0.039,0.2,55.0,29.0,0
0.004,0.018000000000000002,0.024,0.5,16.0,10.0,0
0.004,0.012,0.033,0.6,12.0,4.0,0
0.005,0.012,0.048,0.3,21.0,16.0,0
0.004,0.011000000000000001,0.021,0.3,122.0,10.0,0
0.003,0.026000000000000002,0.009000000000000001,0.6,33.0,18.0,0
0.006,0.013999999999999999,0.027999999999999997,0.2,24.0,12.0,0
0.006,0.049,0.018000000000000002,0.7,49.0,33.0,0
0.004,0.021,0.044000000000000004,0.3,37.0,18.0,0
0.003,0.011000000000000001,0.033,0.3,19.0,9.0,0
0.003,0.024,0.07,0.4,31.0,20.0,0
0.005,0.015,0.07200000000000001,0.5,61.0,45.0,0
0.005,0.051,0.01,0.5,36.0,20.0,0
0.003,0.01,0.019,0.2,12.0,6.0,0
0.008,0.054000000000000006,0.006999999999999999,0.7,48.0,17.0,0
0.005,0.024,0.062,0.4,39.0,18.0,0
0.004,0.018000000000000002,0.02,0.5,42.0,12.0,0
0.004,0.03,0.017,0.7,52.0,23.0,0
0.003,0.013999999999999999,0.033,0.3,21.0,12.0,0
0.004,0.016,0.036000000000000004,0.4,14.0,8.0,0
0.003,0.016,0.018000000000000002,0.3,28.0,11.0,0
0.005,0.019,0.03,0.6,60.0,44.0,0
0.008,0.021,0.023,0.7,52.0,34.0,0
0.004,0.07,0.003,1.0,67.0,53.0,0
0.008,0.036000000000000004,0.006,0.8,64.0,24.0,0
0.009000000000000001,0.063,0.01,0.7,43.0,30.0,0
0.004,0.018000000000000002,0.011000000000000001,0.5,61.0,22.0,0
0.003,0.018000000000000002,0.025,0.3,17.0,3.0,0
0.003,0.027000000000000003,0.026000000000000002,0.3,54.0,12.0,0
0.006,0.054000000000000006,0.043,1.0,174.0,119.0,0
0.004,0.023,0.025,0.4,3.0,1.0,0
0.004,0.036000000000000004,0.026000000000000002,0.3,56.0,29.0,0
0.004,0.031,0.023,0.5,25.0,15.0,0
0.004,0.03,0.002,0.6,43.0,19.0,0
0.004,0.04,0.006999999999999999,0.4,30.0,10.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.002,0.008,0.03,0.5,8.0,2.0,0
0.002,0.019,0.015,0.3,9.0,6.0,0
0.003,0.027999999999999997,0.009000000000000001,0.5,44.0,21.0,0
0.002,0.012,0.052000000000000005,0.2,39.0,20.0,0
0.006999999999999999,0.047,0.027000000000000003,0.8,35.0,14.0,0
0.003,0.008,0.042,0.4,13.0,5.0,0
0.006999999999999999,0.051,0.001,0.8,46.0,35.0,0
0.005,0.034,0.013000000000000001,0.4,32.0,20.0,0
0.004,0.013999999999999999,0.033,0.3,21.0,18.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0.002,0.027000000000000003,0.004,0.3,9.0,5.0,0
0.006,0.009000000000000001,0.019,0.3,26.0,16.0,0
0.005,0.026000000000000002,0.034,0.4,32.0,21.0,0
0.002,0.006999999999999999,0.038,0.3,33.0,22.0,0
0.004,0.01,0.032,0.4,15.0,4.0,0
0.005,0.016,0.039,0.4,31.0,9.0,0
0.006999999999999999,0.051,0.002,0.6,32.0,16.0,0
0.003,0.046,0.016,0.3,27.0,18.0,0
0.005,0.059000000000000004,0.006999999999999999,0.6,65.0,49.0,0
0.006999999999999999,0.047,0.013999999999999999,0.7,81.0,83.0,0
0.004,0.013999999999999999,0.040999999999999995,0.6,90.0,59.0,0
0.003,0.012,0.021,0.7,12.0,7.0,0
0.004,0.027000000000000003,0.018000000000000002,0.5,42.0,25.0,0
0.008,0.087,0.002,1.4,207.0,160.0,0
0.008,0.017,0.03,0.5,55.0,28.0,0
0.001,0.015,0.025,0.5,10.0,5.0,0
0.003,0.033,0.016,0.5,52.0,42.0,0
0.003,0.025,0.039,0.4,34.0,23.0,0
0.005,0.008,0.057999999999999996,0.2,29.0,9.0,0
0.004,0.024,0.063,0.5,44.0,19.0,0
0.004,0.035,0.01,0.7,70.0,36.0,0
0.002,0.013999999999999999,0.048,0.3,21.0,6.0,0
0.002,0.013000000000000001,0.027999999999999997,0.2,20.0,9.0,0
0.003,0.048,0.008,0.7,41.0,12.0,0
0.006999999999999999,0.022000000000000002,0.042,0.5,56.0,31.0,0
0.004,0.051,0.003,0.8,34.0,14.0,0
0.003,0.038,0.002,0.5,21.0,11.0,0
0.004,0.021,0.003,0.6,25.0,13.0,0
0.003,0.006999999999999999,0.013000000000000001,0.2,10.0,5.0,0
0.002,0.027999999999999997,0.006,0.2,44.0,29.0,0
0.004,0.015,0.017,0.8,38.0,5.0,0
0.005,0.009000000000000001,0.059000000000000004,0.4,97.0,25.0,0
0.003,0.08,0.004,0.9,57.0,37.0,0
0.005,0.021,0.033,0.5,27.0,16.0,0
0.005,0.034,0.064,0.9,163.0,114.0,0
0.004,0.016,0.042,0.5,23.0,13.0,0
0.004,0.036000000000000004,0.016,0.6,30.0,24.0,0
0.004,0.036000000000000004,0.035,0.5,78.0,29.0,0
0.003,0.04,0.011000000000000001,0.9,100.0,71.0,0
0.004,0.028999999999999998,0.012,0.5,20.0,12.0,0
0.005,0.005,0.035,0.2,3.0,4.0,0
0.003,0.027000000000000003,0.013999999999999999,0.6,40.0,34.0,0
0.003,0.033,0.01,0.7,33.0,19.0,0
0.004,0.051,0.006999999999999999,0.9,73.0,43.0,0
0.003,0.012,0.040999999999999995,0.3,16.0,8.0,0
0.008,0.019,0.039,0.3,29.0,18.0,0
0.003,0.052000000000000005,0.003,0.8,33.0,20.0,0
0.003,0.02,0.027999999999999997,0.4,47.0,10.0,0
0.004,0.021,0.012,0.5,44.0,34.0,0
0.003,0.017,0.06,0.5,66.0,31.0,0
0.006,0.032,0.006999999999999999,0.5,33.0,6.0,0
0.005,0.03,0.002,0.6,26.0,16.0,0
0.003,0.025,0.015,0.2,30.0,14.0,0
0.003,0.057999999999999996,0.013000000000000001,0.7,56.0,44.0,0
0.005,0.043,0.002,0.3,54.0,29.0,0
0.006,0.055999999999999994,0.036000000000000004,0.8,89.0,71.0,0
0.003,0.024,0.005,0.4,16.0,5.0,0
0.003,0.044000000000000004,0.004,0.7,60.0,41.0,0
0.003,0.018000000000000002,0.026000000000000002,0.3,41.0,10.0,0
0.002,0.021,0.047,0.3,32.0,12.0,0
0.005,0.021,0.016,0.5,28.0,15.0,0
0.002,0.019,0.019,0.3,16.0,1.0,0
0.003,0.021,0.026000000000000002,0.5,27.0,12.0,0
0.006999999999999999,0.057999999999999996,0.005,1.2,76.0,39.0,0
0.008,0.008,0.019,0.8,7.0,5.0,0
0.004,0.037000000000000005,0.038,0.5,52.0,27.0,0
0.005,0.011000000000000001,0.032,0.4,15.0,7.0,0
0.006,0.049,0.002,0.9,50.0,31.0,0
0.004,0.022000000000000002,0.018000000000000002,0.5,49.0,12.0,0
0.006999999999999999,0.054000000000000006,0.006,1.1,77.0,44.0,0
0.006,0.022000000000000002,0.036000000000000004,0.6,37.0,7.0,0
0.006,0.055,0.006,0.7,64.0,43.0,0
0.002,0.038,0.01,0.3,10.0,6.0,0
0.003,0.028999999999999998,0.025,0.4,37.0,20.0,0
0.006999999999999999,0.064,0.011000000000000001,1.8,183.0,134.0,0
0.004,0.027000000000000003,0.026000000000000002,0.4,23.0,17.0,0
0.004,0.027000000000000003,0.049,0.8,62.0,48.0,0
0.004,0.044000000000000004,0.006,0.4,24.0,16.0,0
0.003,0.006999999999999999,0.032,0.3,9.0,2.0,0
0.004,0.015,0.042,0.5,15.0,10.0,0
0.005,0.052000000000000005,0.021,0.9,62.0,30.0,0
0.002,0.013999999999999999,0.006999999999999999,0.7,24.0,20.0,0
0.003,0.040999999999999995,0.01,0.4,16.0,9.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0.004,0.018000000000000002,0.04,0.4,34.0,18.0,0
0.003,0.023,0.022000000000000002,0.4,41.0,15.0,0
0.006,0.0,0.043,0.5,31.0,7.0,0
0.004,0.025,0.024,0.2,25.0,16.0,0
0.005,0.015,0.061,0.3,33.0,21.0,0
0.006999999999999999,0.055999999999999994,0.027999999999999997,0.6,64.0,40.0,0
0.003,0.017,0.044000000000000004,0.3,34.0,20.0,0
0.005,0.011000000000000001,0.024,0.5,26.0,13.0,0
0.004,0.018000000000000002,0.018000000000000002,0.4,16.0,15.0,0
0.003,0.031,0.015,0.4,33.0,22.0,0
0.003,0.033,0.027000000000000003,0.4,40.0,24.0,0
0.004,0.021,0.023,0.4,27.0,10.0,0
0.002,0.036000000000000004,0.005,0.6,31.0,17.0,0
0.004,0.063,0.003,0.7,38.0,24.0,0
0.004,0.015,0.057,0.3,30.0,16.0,0
0.003,0.019,0.02,0.6,43.0,23.0,0
0.004,0.055,0.005,0.6,45.0,23.0,0
0.006,0.059000000000000004,0.013000000000000001,0.9,65.0,47.0,0
0.002,0.008,0.062,0.5,23.0,10.0,0
0.003,0.027999999999999997,0.025,0.3,34.0,20.0,0
0.004,0.037000000000000005,0.027000000000000003,0.4,50.0,27.0,0
0.003,0.035,0.008,0.5,25.0,14.0,0
0.005,0.055999999999999994,0.002,0.7,57.0,35.0,0
0.002,0.011000000000000001,0.046,0.3,232.0,19.0,0
0.004,0.044000000000000004,0.004,0.8,24.0,15.0,0
0.005,0.019,0.013000000000000001,0.4,21.0,8.0,0
0.002,0.02,0.045,0.7,43.0,34.0,0
0.004,0.021,0.073,0.3,45.0,16.0,0
0.006999999999999999,0.01,0.04,0.3,50.0,31.0,0
0.003,0.018000000000000002,0.032,0.3,11.0,7.0,0
0.003,0.015,0.031,0.3,27.0,12.0,0
0.004,0.013000000000000001,0.026000000000000002,0.4,23.0,15.0,0
0.004,0.013000000000000001,0.035,0.3,23.0,13.0,0
0.005,0.027000000000000003,0.024,0.4,28.0,16.0,0
0.008,0.026000000000000002,0.045,0.6,110.0,50.0,0
0.006,0.046,0.006999999999999999,0.4,49.0,19.0,0
0.005,0.012,0.035,0.2,8.0,4.0,0
0.005,0.018000000000000002,0.037000000000000005,0.4,49.0,29.0,0
0.003,0.023,0.022000000000000002,0.3,77.0,17.0,0
0.005,0.013999999999999999,0.018000000000000002,0.5,49.0,24.0,0
0.003,0.023,0.035,0.3,-1.0,-1.0,0
0.002,0.03,0.013999999999999999,0.4,6.0,1.0,0
0.005,0.018000000000000002,0.022000000000000002,0.4,24.0,13.0,0
0.003,0.057,0.003,0.9,30.0,23.0,0
0.011000000000000001,0.021,0.047,0.4,52.0,29.0,0
0.0,0.024,0.02,0.6,31.0,11.0,0
0.002,0.013000000000000001,0.003,0.4,0.0,0.0,0
0.004,0.039,0.025,0.5,44.0,29.0,0
0.004,0.026000000000000002,0.006,0.7,37.0,30.0,0
0.002,0.017,0.038,0.4,22.0,17.0,0
0.004,0.031,0.013999999999999999,0.3,16.0,15.0,0
0.002,0.01,0.025,0.4,41.0,11.0,0
0.004,0.03,0.006999999999999999,0.4,50.0,20.0,0
0.006,0.019,0.017,0.2,45.0,1.0,0
0.004,0.016,0.008,0.3,3.0,1.0,0
0.005,0.044000000000000004,0.01,1.0,80.0,38.0,0
0.003,0.021,0.034,0.7,38.0,28.0,0
0.003,0.031,0.015,0.5,44.0,16.0,0
0.002,0.013000000000000001,0.045,0.3,26.0,16.0,0
0.002,0.012,0.027999999999999997,0.4,111.0,25.0,0
0.004,0.011000000000000001,0.048,0.3,78.0,25.0,0
0.006999999999999999,0.059000000000000004,0.008,0.8,106.0,74.0,0
0.005,0.02,0.027999999999999997,0.6,64.0,40.0,0
0.003,0.025,0.01,0.5,53.0,22.0,0
0.003,0.036000000000000004,0.006,0.6,54.0,43.0,0
0.002,0.006999999999999999,0.017,0.3,8.0,9.0,0
0.004,0.022000000000000002,0.013999999999999999,0.4,39.0,12.0,0
0.008,0.06,0.004,1.2,38.0,22.0,0
0.008,0.034,0.037000000000000005,0.7,148.0,110.0,0
0.006,0.013000000000000001,0.028999999999999998,0.4,60.0,35.0,0
0.0,0.0,0.0,0.0,49.0,32.0,0
0.004,0.028999999999999998,0.034,0.5,44.0,33.0,0
0.004,0.02,0.04,0.4,39.0,20.0,0
0.006,0.038,0.005,0.6,40.0,23.0,0
0.006,0.018000000000000002,0.022000000000000002,0.4,36.0,15.0,0
0.004,0.016,0.042,0.7,58.0,37.0,0
0.002,0.017,0.008,0.5,33.0,22.0,0
0.002,0.024,0.012,0.3,14.0,12.0,0
0.006999999999999999,0.019,0.053,0.3,26.0,26.0,0
0.003,0.012,0.016,0.2,4.0,1.0,0
0.003,0.055999999999999994,0.009000000000000001,0.7,35.0,25.0,0
0.002,0.017,0.036000000000000004,0.2,12.0,9.0,0
0.004,0.031,0.024,0.3,67.0,12.0,0
0.005,0.027999999999999997,0.032,0.7,37.0,15.0,0
0.004,0.028999999999999998,0.012,0.4,27.0,14.0,0
0.005,0.02,0.047,0.4,28.0,13.0,0
0.002,0.011000000000000001,0.033,0.3,5.0,3.0,0
0.004,0.026000000000000002,0.033,0.3,39.0,42.0,0
0.005,0.019,0.022000000000000002,0.6,37.0,33.0,0
0.005,0.027000000000000003,0.027999999999999997,0.4,53.0,31.0,0
0.005,0.019,0.021,0.5,9.0,18.0,0
0.003,0.006999999999999999,0.053,0.2,52.0,12.0,0
0.002,0.017,0.034,0.6,109.0,59.0,0
0.002,0.028999999999999998,0.016,0.5,30.0,11.0,0
0.006,0.02,0.032,0.4,18.0,9.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0.006999999999999999,0.048,0.003,1.4,83.0,47.0,0
0.005,0.066,0.015,0.7,64.0,28.0,0
0.006,0.046,0.016,0.6,45.0,31.0,0
0.002,0.016,0.009000000000000001,0.3,9.0,4.0,0
0.004,0.027999999999999997,0.079,0.5,78.0,43.0,0
0.003,0.018000000000000002,0.031,0.2,8.0,2.0,0
0.005,0.021,0.002,0.3,20.0,17.0,0
0.005,0.006999999999999999,0.038,0.3,23.0,17.0,0
0.008,0.018000000000000002,0.075,0.7,87.0,49.0,0
0.003,0.04,0.055,0.4,28.0,17.0,0
0.006,0.037000000000000005,0.031,0.5,86.0,38.0,0
0.003,0.022000000000000002,0.019,0.4,26.0,15.0,0
0.004,0.057999999999999996,0.002,0.9,68.0,26.0,0
0.005,0.012,0.006999999999999999,0.2,12.0,5.0,0
0.006999999999999999,0.006999999999999999,0.012,0.4,13.0,5.0,0
0.004,0.044000000000000004,0.006999999999999999,0.6,28.0,15.0,0
0.003,0.015,0.032,0.5,12.0,9.0,0
0.003,0.018000000000000002,0.055999999999999994,0.4,18.0,10.0,0
0.002,0.037000000000000005,0.002,0.6,24.0,11.0,0
0.004,0.03,0.03,0.6,39.0,21.0,0
0.002,0.01,0.04,0.3,10.0,5.0,0
0.003,0.015,0.034,0.4,34.0,27.0,0
0.005,0.048,0.003,1.0,60.0,28.0,0
0.003,0.016,0.017,0.7,9.0,1.0,0
0.003,0.027000000000000003,0.033,0.5,39.0,29.0,0
0.003,0.032,0.013000000000000001,0.5,12.0,10.0,0
0.005,0.013999999999999999,0.005,0.4,20.0,12.0,0
0.006,0.027999999999999997,0.047,0.4,51.0,23.0,0
0.006999999999999999,0.013000000000000001,0.02,0.3,5.0,3.0,0
0.006,0.015,0.062,0.4,133.0,38.0,0
0.004,0.006,0.039,0.5,14.0,9.0,0
0.003,0.025,0.013000000000000001,0.4,37.0,32.0,0
0.003,0.024,0.042,0.4,35.0,13.0,0
0.006,0.03,0.011000000000000001,0.4,1985.0,15.0,0
0.005,0.028999999999999998,0.040999999999999995,0.5,45.0,16.0,0
0.004,0.017,0.039,0.6,67.0,18.0,0
0.002,0.011000000000000001,0.040999999999999995,0.2,15.0,2.0,0
0.005,0.033,0.02,1.0,118.0,98.0,0
0.003,0.017,0.052000000000000005,0.8,29.0,50.0,0
0.002,0.025,0.027000000000000003,0.3,13.0,3.0,0
0.003,0.021,0.012,0.5,26.0,8.0,0
0.006,0.021,0.043,0.5,61.0,33.0,0
0.004,0.06,0.012,0.6,50.0,32.0,0
0.003,0.01,0.045,0.3,21.0,17.0,0
0.002,0.048,0.003,0.6,30.0,13.0,0
0.005,0.016,0.009000000000000001,0.4,5.0,4.0,0
0.004,0.027000000000000003,0.018000000000000002,0.5,35.0,30.0,0
0.003,0.034,0.021,0.4,40.0,15.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.004,0.04,0.001,0.8,53.0,43.0,0
0.004,0.025,0.053,0.5,48.0,29.0,0
0.002,0.01,0.055,0.3,15.0,9.0,0
0.003,0.043,0.002,0.8,21.0,15.0,0
0.006999999999999999,0.027999999999999997,0.057,0.3,118.0,38.0,0
0.006,0.046,0.003,0.7,51.0,23.0,0
0.002,0.046,0.011000000000000001,0.6,47.0,24.0,0
0.003,0.008,0.021,0.2,62.0,9.0,0
0.004,0.047,0.017,0.7,57.0,46.0,0
0.003,0.009000000000000001,0.057,0.5,15.0,13.0,0
0.003,0.055,0.002,0.7,33.0,23.0,0
0.005,0.012,0.021,0.3,9.0,4.0,0
0.003,0.033,0.009000000000000001,0.6,42.0,25.0,0
0.002,0.025,0.019,0.4,15.0,9.0,0
0.003,0.017,0.021,0.9,51.0,4.0,0
0.003,0.04,0.003,0.6,59.0,39.0,0
0.003,0.035,0.02,0.5,20.0,14.0,0
0.005,0.071,0.002,1.3,77.0,60.0,0
0.004,0.051,0.01,0.5,51.0,32.0,0
0.005,0.034,0.012,0.8,18.0,12.0,0
0.006,0.04,0.013000000000000001,0.5,29.0,12.0,0
0.004,0.017,0.031,0.4,5.0,3.0,0
0.003,0.011000000000000001,0.012,0.3,21.0,14.0,0
0.004,0.019,0.033,0.8,45.0,19.0,0
0.006,0.059000000000000004,0.013999999999999999,0.7,44.0,29.0,0
0.004,0.009000000000000001,0.06,0.3,31.0,17.0,0
0.006,0.07400000000000001,0.003,0.7,71.0,44.0,0
0.003,0.037000000000000005,0.009000000000000001,0.6,31.0,22.0,0
0.005,0.019,0.027999999999999997,0.4,35.0,8.0,0
0.003,0.034,0.013000000000000001,0.4,38.0,13.0,0
0.004,0.013999999999999999,0.01,0.2,17.0,4.0,0
0.003,0.025,0.011000000000000001,0.9,38.0,36.0,0
0.003,0.01,0.037000000000000005,0.3,25.0,7.0,0
0.005,0.079,0.002,0.8,37.0,23.0,0
0.004,0.012,0.028999999999999998,0.4,17.0,9.0,0
0.005,0.018000000000000002,0.016,0.2,5.0,5.0,0
0.003,0.022000000000000002,0.013999999999999999,0.2,3.0,2.0,0
0.003,0.01,0.04,0.4,17.0,8.0,0
0.004,0.021,0.026000000000000002,0.4,14.0,10.0,0
0.003,0.048,0.004,0.6,20.0,14.0,0
0.004,0.025,0.028999999999999998,0.4,24.0,16.0,0
0.003,0.01,0.039,0.5,35.0,20.0,0
0.004,0.049,0.011000000000000001,0.7,62.0,52.0,0
0.004,0.018000000000000002,0.003,0.7,31.0,12.0,0
0.003,0.03,0.022000000000000002,0.5,23.0,14.0,0
0.004,0.034,0.048,0.4,35.0,16.0,0
0.008,0.024,0.10099999999999999,0.7,82.0,46.0,0
0.008,0.02,0.011000000000000001,0.3,15.0,4.0,0
0.004,0.012,0.015,0.2,12.0,6.0,0
0.002,0.013000000000000001,0.040999999999999995,0.4,34.0,14.0,0
0.006,0.095,0.002,0.9,86.0,59.0,0
0.004,0.045,0.002,0.6,62.0,38.0,0
0.005,0.009000000000000001,0.042,0.6,39.0,34.0,0
0.004,0.024,0.018000000000000002,0.5,26.0,20.0,0
0.006999999999999999,0.054000000000000006,0.005,0.8,58.0,55.0,0
0.002,0.021,0.022000000000000002,0.3,14.0,10.0,0
0.004,0.016,0.021,0.7,25.0,18.0,0
0.006,0.027000000000000003,0.035,0.4,50.0,28.0,0
0.003,0.013999999999999999,0.02,0.3,26.0,13.0,0
0.003,0.034,0.021,0.4,15.0,11.0,0
0.003,0.027000000000000003,0.005,0.4,59.0,35.0,0
0.006,0.047,0.006,0.7,47.0,27.0,0
0.003,0.027000000000000003,0.027000000000000003,0.6,24.0,16.0,0
0.006,0.027999999999999997,0.037000000000000005,0.6,85.0,46.0,0
0.006999999999999999,0.039,0.040999999999999995,0.7,54.0,22.0,0
0.008,0.034,0.013999999999999999,0.6,67.0,52.0,0
0.004,0.015,0.037000000000000005,0.6,35.0,18.0,0
0.005,0.04,0.004,0.8,38.0,28.0,0
0.004,0.053,0.008,0.8,72.0,37.0,0
0.004,0.044000000000000004,0.006,0.8,106.0,76.0,0
0.0,0.0,0.0,0.0,54.0,38.0,0
0.003,0.021,0.003,0.6,14.0,1.0,0
0.005,0.026000000000000002,0.026000000000000002,1.2,168.0,117.0,0
0.005,0.015,0.048,0.5,51.0,28.0,0
0.003,0.011000000000000001,0.025,0.2,4.0,3.0,0
0.003,0.038,0.002,0.7,48.0,29.0,0
0.003,0.024,0.019,0.4,38.0,25.0,0
0.005,0.015,0.022000000000000002,0.3,38.0,12.0,0
0.004,0.046,0.002,0.6,50.0,17.0,0
0.004,0.012,0.009000000000000001,0.5,27.0,6.0,0
0.004,0.040999999999999995,0.006,0.5,20.0,14.0,0
0.004,0.031,0.01,0.5,16.0,9.0,0
0.005,0.059000000000000004,0.01,0.7,54.0,35.0,0
0.003,0.027000000000000003,0.034,0.6,23.0,19.0,0
0.004,0.019,0.03,0.4,15.0,8.0,0
0.003,0.018000000000000002,0.059000000000000004,0.5,74.0,57.0,0
0.002,0.018000000000000002,0.018000000000000002,0.4,20.0,13.0,0
0.003,0.026000000000000002,0.006999999999999999,0.4,9.0,8.0,0
0.006999999999999999,0.049,0.003,1.4,97.0,70.0,0
0.004,0.038,0.021,0.3,36.0,18.0,0
0.004,0.025,0.032,0.4,24.0,13.0,0
0.008,0.031,0.021,0.9,102.0,32.0,0
0.002,0.067,0.005,0.6,33.0,21.0,0
0.003,0.022000000000000002,0.015,0.4,38.0,3.0,0
0.002,0.018000000000000002,0.026000000000000002,0.4,31.0,7.0,0
0.004,0.036000000000000004,0.015,0.5,33.0,23.0,0
0.005,0.01,0.019,0.5,26.0,17.0,0
0.006,0.05,0.003,1.1,82.0,68.0,0
0.003,0.032,0.003,0.4,28.0,14.0,0
0.003,0.025,0.064,0.4,24.0,14.0,0
0.002,0.02,0.026000000000000002,0.4,17.0,6.0,0
0.004,0.013999999999999999,0.027000000000000003,0.4,16.0,9.0,0
